time,latitude,longitude,altitude
2069.670253927,-0.0017159135074393816,-0.0003101182470991791,4.128701686859131
2069.720253928,-0.0017158161862909083,-0.00031624899944219235,4.207324028015137
2069.770253928,-0.0017157195504893252,-0.00032233863017490957,4.285851955413818
2069.820253929,-0.0017156227776382593,-0.000328358080026055,4.364003658294678
2069.87025393,-0.0017155277867146879,-0.0003342932305760937,4.441518306732178
2069.920253931,-0.0017154669267398504,-0.0003401108761247115,4.517530918121338
2069.970253931,-0.001715451026370829,-0.00034578500725339627,4.5915608406066895
2070.020253932,-0.0017154375933188248,-0.0003513210040394951,4.66363525390625
2070.070253933,-0.001715427175838613,-0.00035671180727324045,4.733686923980713
2070.120253934,-0.0017154207334613147,-0.00036197386559875074,4.80194091796875
2070.170253934,-0.0017154177178895225,-0.00036712657470888227,4.868675231933594
2070.220253935,-0.0017154174437337133,-0.00037219419635370967,4.93422794342041
2070.270253936,-0.0017154188144417049,-0.0003771906090767078,4.998806476593018
2070.320253937,-0.0017154212817445114,-0.00038211022719247817,5.062368869781494
2070.370253937,-0.001715455960976442,-0.00038694660831540775,5.124839782714844
2070.420253938,-0.001715531898881295,-0.0003917080795715814,5.1863226890563965
2070.470253939,-0.0017156035875416364,-0.0003964191425871339,5.247129440307617
2070.52025394,-0.0017156725347859947,-0.00040110481300832863,5.307586669921875
2070.57025394,-0.0017157407966692517,-0.00040578575444433934,5.367969036102295
2070.620253941,-0.00171580946974359,-0.0004104771818909755,5.428481101989746
2070.670253942,-0.001715878965256934,-0.0004151905751311114,5.489275932312012
2070.720253942,-0.0017159490090961071,-0.000419934672506935,5.550467491149902
2070.770253943,-0.0017160196011758444,-0.00042471598494007654,5.612144470214844
2070.820253944,-0.0017160911527867029,-0.00042953989250788297,5.674373626708984
2070.870253945,-0.0017161628414470442,-0.00043441030176333246,5.737206935882568
2070.920253945,-0.0017162357637658943,-0.0004393303653632144,5.800685405731201
2070.970253946,-0.0017163092343821518,-0.00044430159109990625,5.864828586578369
2071.020253947,-0.0017163831162179122,-0.00044931637147550325,5.929542064666748
2071.070253948,-0.0017164574092731755,-0.0004543662422918862,5.994718074798584
2071.120253948,-0.001716532524724812,-0.0004594531568255441,6.060370922088623
2071.170253949,-0.0017166080514243731,-0.00046458153564958387,6.126556873321533
2071.22025395,-0.001716684537598212,-0.00046975501117291484,6.193323612213135
2071.270253951,-0.0017167277153049554,-0.00047497231547921967,6.26065731048584
2071.320253951,-0.0017167273040996633,-0.0004802345108767643,6.328569412231445
2071.370253952,-0.0017167281265244583,-0.00048553878738884514,6.397029399871826
2071.420253953,-0.001716729086012947,-0.0004908770577654374,6.465932369232178
2071.470253954,-0.001716727441163357,-0.0004962498017586611,6.535280704498291
2071.520253954,-0.0017167237402162527,-0.0005016473900581053,6.604957103729248
2071.570253955,-0.0017167183944195585,-0.0005070354861191728,6.674530982971191
2071.620253956,-0.001716711677886451,-0.0005123908219640379,6.74369478225708
2071.670253957,-0.0017167045501196299,-0.0005176977713807879,6.812235355377197
2071.720253957,-0.0017166970111759383,-0.0005229561972973888,6.880140781402588
2071.770253958,-0.001716689472218036,-0.0005281777165687489,6.947553634643555
2071.820253959,-0.001716682207387521,-0.0005333668868400096,7.01453971862793
2071.87025396,-0.0017167079769393467,-0.0005385226458029047,7.081090927124023
2071.92025396,-0.0017167767870915895,-0.0005436566788483601,7.1473517417907715
2071.970253961,-0.0017168438153305488,-0.0005487785467507696,7.213449478149414
2072.020253962,-0.001716910158194196,-0.0005538909224148026,7.279423236846924
2072.070253963,-0.0017169774605463317,-0.000559005456963376,7.345417499542236
2072.120253963,-0.001717046818995982,-0.000564133081891227,7.411576747894287
2072.170253964,-0.0017170834172333116,-0.0005692689311411371,7.477851390838623
2072.220253965,-0.0017170780714224065,-0.0005744081729238967,7.544172286987305
2072.270253966,-0.0017170745075674176,-0.0005795461125223302,7.610485076904297
2072.320253966,-0.0017170714919672037,-0.0005846721953897951,7.676651954650879
2072.370253967,-0.0017170676539421947,-0.0005897720289626876,7.742491245269775
2072.420253968,-0.0017170624452091943,-0.0005948313577494387,7.80781364440918
2072.470253969,-0.0017170561399098005,-0.0005998351723622901,7.872426986694336
2072.520253969,-0.001717049149206673,-0.0006047743575109597,7.936203479766846
2072.57025397,-0.001717041747340886,-0.0006096537792526657,7.999200820922852
2072.620253971,-0.0017170343454466774,-0.0006144907771997497,8.061634063720703
2072.670253972,-0.001717027217708278,-0.0006193070772696514,8.123783111572266
2072.720253972,-0.0017170199528919738,-0.0006241100128162068,8.185752868652344
2072.770253973,-0.0017170451741463921,-0.0006288993096953475,8.247550964355469
2072.820253974,-0.001717112750668548,-0.0006336871673181277,8.309324264526367
2072.870253975,-0.001717176489151484,-0.0006384910623689235,8.371297836303711
2072.920253975,-0.0017172380345016336,-0.00064332100110624,8.43360710144043
2072.970253976,-0.001717300128120769,-0.000648184522491965,8.49634838104248
2073.020253977,-0.0017173631812710255,-0.0006530873150155225,8.559600830078125
2073.070253978,-0.0017174271938955599,-0.0006580352042383714,8.623384475708008
2073.120253978,-0.0017174925772707184,-0.0006630389503152057,8.687422752380371
2073.170253979,-0.0017175589201201547,-0.0006680965657015277,8.751849174499512
2073.22025398,-0.001717625948344903,-0.0006732079818613203,8.816791534423828
2073.27025398,-0.0017177255997182783,-0.0006783753919471327,8.88150691986084
2073.320253981,-0.0017178693882726748,-0.0006835813192745889,8.94603157043457
2073.370253982,-0.0017180118061048688,-0.0006888219258267282,9.010151863098145
2073.420253983,-0.0017181553205318778,-0.0006941185263048871,9.07351016998291
2073.470253983,-0.0017183025359059911,-0.000699469064628551,9.136664390563965
2073.520253984,-0.0017184516702712926,-0.0007048595594502191,9.198834419250488
2073.570253985,-0.0017186045055979093,-0.000710312079367417,9.259810447692871
2073.620253986,-0.0017187607677016103,-0.0007158238829394583,9.320464134216309
2073.670253986,-0.0017189177152090451,-0.0007213720791366116,9.379873275756836
2073.720253987,-0.0017190436843890211,-0.0007269653720330562,9.437918663024902
2073.770253988,-0.001719126612982791,-0.0007325971821711447,9.49538516998291
2073.820253989,-0.001719209130342847,-0.0007382653849343451,9.551370620727539
2073.870253989,-0.0017192908252638972,-0.0007439937623206121,9.60624885559082
2073.92025399,-0.001719369915846869,-0.0007497716227112685,9.66053295135498
2073.970253991,-0.0017194453054543146,-0.0007556005424347092,9.713224411010742
2074.020253992,-0.001719519598509578,-0.0007614855931562038,9.764997482299805
2074.070253992,-0.0017195916983894222,-0.0007673984695006654,9.815601348876953
2074.120253993,-0.0017196629758586823,-0.0007733406792604716,9.864299774169922
2074.170253994,-0.0017197005335845006,-0.0007792939233190405,9.911948204040527
2074.220253995,-0.0017196912126991037,-0.00078524401472082,9.9576416015625
2074.270253995,-0.0017196452935621664,-0.000791221726137515,10.001680374145508
2074.320253996,-0.001719548794838488,-0.0007972206837195295,10.044687271118164
2074.370253997,-0.0017194453054543146,-0.0008032534980940212,10.085714340209961
2074.420253998,-0.001719331535667834,-0.0008093268172546544,10.125615119934082
2074.470253998,-0.0017192439466384712,-0.0008154113077860846,10.163901329040527
2074.520253999,-0.0017191935041154238,-0.0008215312999744038,10.200267791748047
2074.570254,-0.0017191403201906041,-0.0008276898094043669,10.235652923583984
2074.620254001,-0.0017190882328179669,-0.000833884300243339,10.26902961730957
2074.670254001,-0.0017190382015144223,-0.00084012635507822,10.300992012023926
2074.720254002,-0.0017189924194553896,-0.0008463899302224894,10.33145523071289
2074.770254003,-0.0017189492417486463,-0.0008526952438012091,10.359785079956055
2074.820254004,-0.0017189085313731312,-0.0008590417475262421,10.386984825134277
2074.870254004,-0.0017188696029108996,-0.0008654164195543278,10.411999702453613
2074.920254005,-0.0017188308115407835,-0.000871830294184229,10.435412406921387
2074.970254006,-0.0017187933908644482,-0.0008782673339879304,10.457109451293945
2075.020254007,-0.0017187556960465145,-0.0008847517321794893,10.476593971252441
2075.070254007,-0.0017187181383206962,-0.0008912795136699103,10.494779586791992
2075.120254008,-0.0017186808547364762,-0.0008978429338892547,10.510568618774414
2075.170254009,-0.001718643022840638,-0.0009044469959667749,10.524773597717285
2075.22025401,-0.0017186053280227043,-0.0009110731951778379,10.536999702453613
2075.27025401,-0.0017185669478578802,-0.0009177404474631796,10.547712326049805
2075.320254011,-0.0017185285676930562,-0.0009244329210028362,10.557178497314453
2075.370254012,-0.001718489913372423,-0.0009311384163857531,10.565291404724121
2075.420254013,-0.0017184512590660006,-0.0009378710520314656,10.57298469543457
2075.470254013,-0.0017184128788869657,-0.0009446310335480247,10.580005645751953
2075.520254014,-0.0017183734021557484,-0.0009514215135922201,10.58692455291748
2075.570254015,-0.0017183339254103203,-0.0009582385856110737,10.593998908996582
2075.620254016,-0.001718294448679103,-0.0009650858134774775,10.60129165649414
2075.670254016,-0.001718254971919464,-0.000971959427710488,10.608795166015625
2075.720254017,-0.0017182494890306543,-0.000978849490587617,10.616473197937012
2075.770254018,-0.0017182932150063834,-0.000985759771589808,10.624284744262695
2075.820254018,-0.0017183443428763212,-0.0009926916414374045,10.632208824157715
2075.870254019,-0.0017184036950652626,-0.0009996387262808104,10.640218734741211
2075.92025402,-0.0017184383742971931,-0.0010065869762365082,10.648283004760742
2075.970254021,-0.0017184317948419903,-0.0010135239177493744,10.656373023986816
2076.020254021,-0.0017184241187919724,-0.0010204385850566637,10.664464950561523
2076.070254022,-0.0017184132901064686,-0.001027315900234601,10.67253303527832
2076.120254023,-0.0017183964302489585,-0.0010341397573191532,10.680557250976562
2076.170254024,-0.0017183740875026388,-0.0010408925425539107,10.688511848449707
2076.220254024,-0.0017183469472428214,-0.0010475607543434927,10.696372032165527
2076.270254025,-0.0017183162431138044,-0.001054132261812862,10.704123497009277
2076.320254026,-0.0017182837570288712,-0.00106058554465263,10.711745262145996
2076.370254027,-0.0017182501743917555,-0.0010669003847377351,10.719209671020508
2076.420254027,-0.001718216591740429,-0.0010730848693182018,10.726507186889648
2076.470254028,-0.0017181827349475043,-0.0010791453037076089,10.733647346496582
2076.520254029,-0.0017181491522961778,-0.0010850826474101967,10.74063491821289
2076.57025403,-0.001718115706708545,-0.0010908973801780852,10.747475624084473
2076.62025403,-0.001718083083574129,-0.0010965913524837378,10.754169464111328
2076.670254031,-0.0017180507345813112,-0.001102172034753025,10.760724067687988
2076.720254032,-0.0017180189338574792,-0.0011076540936936189,10.767151832580566
2076.770254033,-0.0017179880926647684,-0.00111304499973139,10.773469924926758
2076.820254033,-0.0017179573885215405,-0.0011183418058176005,10.779682159423828
2076.870254034,-0.001717927643895223,-0.0011235478016810739,10.785785675048828
2076.920254035,-0.0017179305224175323,-0.0011286741586926073,10.791792869567871
2076.970254036,-0.0017179756191154638,-0.0011337430825217607,10.797717094421387
2077.020254036,-0.001718018522666398,-0.001138786168272445,10.803595542907715
2077.070254037,-0.0017180600554951297,-0.0011438274035506656,10.809465408325195
2077.120254038,-0.0017181022736849627,-0.001148884813328936,10.815350532531738
2077.170254039,-0.001718145999646481,-0.0011539720362746713,10.821271896362305
2077.220254039,-0.0017181908222028142,-0.0011590994898624794,10.827245712280273
2077.27025404,-0.0017182367413255406,-0.0011642745074461965,10.833279609680176
2077.320254041,-0.0017182836199793883,-0.0011695033943394013,10.839384078979492
2077.370254042,-0.0017183307727464125,-0.001174790810991261,10.845560073852539
2077.420254042,-0.001718345165315327,-0.0011801356608255003,10.851815223693848
2077.470254043,-0.0017183155577527032,-0.001185539999922635,10.858139038085938
2077.520254044,-0.0017182858131121748,-0.0011910008126979092,10.864541053771973
2077.570254045,-0.0017182553831389669,-0.0011965082299648523,10.871006965637207
2077.620254045,-0.0017182224858487416,-0.0012020485445200322,10.877524375915527
2077.670254046,-0.0017181871212557098,-0.0012076091457362914,10.884072303771973
2077.720254047,-0.0017181491522961778,-0.0012131907189738016,10.890642166137695
2077.770254048,-0.0017181100867702526,-0.0012188027222029309,10.897237777709961
2077.820254048,-0.001718069650522125,-0.001224453653889807,10.903870582580566
2077.870254049,-0.0017180286659908006,-0.001230150778852249,10.910553932189941
2077.92025405,-0.0017179869960983751,-0.0012358990316834924,10.9172945022583
2077.970254051,-0.001717944914972236,-0.0012417033469767724,10.924099922180176
2078.020254051,-0.0017179028338603075,-0.0012475655066685356,10.930974006652832
2078.070254052,-0.0017178597932314688,-0.0012534771493646886,10.937915802001953
2078.120254053,-0.0017178167526310517,-0.0012594120943066757,10.944904327392578
2078.170254054,-0.0017177743973633142,-0.0012653437495198391,10.95187759399414
2078.220254054,-0.001717732590392984,-0.001271239628932045,10.959267616271973
2078.270254055,-0.0017176910575784632,-0.001277093975517852,10.966676712036133
2078.320254056,-0.0017176158050062895,-0.0012829082970696377,10.973672866821289
2078.370254056,-0.0017174846270791022,-0.0012886780702102692,10.980877876281738
2078.420254057,-0.0017173518042739033,-0.0012944281049779586,10.988298416137695
2078.470254058,-0.0017171815608207908,-0.001300163473037976,10.995809555053711
2078.520254059,-0.0017169518281008322,-0.0013058690964665458,11.003235816955566
2078.570254059,-0.0017167157900388474,-0.0013115719784544291,11.010618209838867
2078.62025406,-0.0017164406864651482,-0.0013172817140440286,11.018057823181152
2078.670254061,-0.0017161144550215113,-0.0013229843218878433,11.025470733642578
2078.720254062,-0.0017157458683385585,-0.0013287042008079824,11.032824516296387
2078.770254062,-0.0017153234123128414,-0.0013344634194019714,11.040281295776367
2078.820254063,-0.0017148587381115021,-0.0013402352486231177,11.0477876663208
2078.870254064,-0.0017143380014630338,-0.0013460227040561765,11.055232048034668
2078.920254065,-0.0017138035576067523,-0.0013518555303325952,11.062788963317871
2078.970254065,-0.0017132588333197418,-0.001357716182231981,11.07040786743164
2079.020254066,-0.0017127012242923456,-0.0013636206971823492,11.077987670898438
2079.070254067,-0.0017121315529209369,-0.0013695890877007105,11.08572769165039
2079.120254068,-0.0017115528348057296,-0.0013755996964056423,11.093498229980469
2079.170254068,-0.0017109323097059814,-0.0013816606105471695,11.101303100585938
2079.220254069,-0.0017101885568280295,-0.001387758945354066,11.109284400939941
2079.27025407,-0.001709320616711807,-0.0013938734546610123,11.117161750793457
2079.320254071,-0.001708389075176342,-0.0014000381323325199,11.125185012817383
2079.370254071,-0.0017073855708105157,-0.001406242972110083,11.133389472961426
2079.420254072,-0.0017063528701015684,-0.0014124742667902701,11.141414642333984
2079.470254073,-0.0017052867238191993,-0.0014187540849706062,11.149612426757812
2079.520254074,-0.0017041616365673917,-0.0014250521337315072,11.157986640930176
2079.570254074,-0.001702887414921861,-0.0014313174222762054,11.166135787963867
2079.620254075,-0.0017014495292926313,-0.0014375731157785015,11.174400329589844
2079.670254076,-0.001699933238455742,-0.0014438281239206258,11.182769775390625
2079.720254077,-0.0016982664425313487,-0.0014500557176558861,11.191014289855957
2079.770254077,-0.0016964422878800178,-0.0014562791992301168,11.199407577514648
2079.820254078,-0.0016945617966541704,-0.001462516936295917,11.207725524902344
2079.870254079,-0.0016926212678498587,-0.001468794150107601,11.216175079345703
2079.92025408,-0.0016906263214764294,-0.0014751037129193847,11.224810600280762
2079.97025408,-0.0016885928578318499,-0.0014814231449176395,11.233271598815918
2080.020254081,-0.0016865189579533535,-0.0014877842468143275,11.241888999938965
2080.070254082,-0.0016844221670453408,-0.0014941635792915802,11.250638961791992
2080.120254083,-0.0016823071455576155,-0.0015005608682053286,11.259294509887695
2080.170254083,-0.0016801416815610537,-0.001506981596436946,11.268142700195312
2080.220254084,-0.0016779213887616606,-0.0015133990349397394,11.276833534240723
2080.270254085,-0.001675678341982234,-0.0015198554019002798,11.285653114318848
2080.320254086,-0.001673387457088893,-0.0015263110835006487,11.29464054107666
2080.370254086,-0.0016710320112309773,-0.001532741269702634,11.303441047668457
2080.420254087,-0.0016686239297598604,-0.0015391639169427317,11.312396049499512
2080.470254088,-0.0016661619789459792,-0.0015455479098691511,11.32120418548584
2080.520254089,-0.001663647803681556,-0.001551911067846354,11.330060005187988
2080.570254089,-0.0016610863386006258,-0.0015582119951199755,11.339025497436523
2080.62025409,-0.0016585261071213608,-0.001564443975160334,11.347709655761719
2080.670254091,-0.001655966835187428,-0.001570616191793729,11.356420516967773
2080.720254092,-0.0016534277128101849,-0.0015766925950751345,11.364998817443848
2080.770254092,-0.00165090956247127,-0.0015826788049579574,11.373433113098145
2080.820254093,-0.0016483897672685544,-0.0015885598805904567,11.381868362426758
2080.870254094,-0.001645867915996746,-0.0015943092299979746,11.389933586120605
2080.920254094,-0.0016433740273811281,-0.0015999711274475965,11.39794635772705
2080.970254095,-0.0016408861699659383,-0.0016055206258290757,11.40598201751709
2081.020254096,-0.0016383929667540542,-0.0016109508715406967,11.413628578186035
2081.070254097,-0.0016359203243183629,-0.0016163120329470203,11.421238899230957
2081.120254097,-0.0016334482301658682,-0.0016215746395606679,11.428911209106445
2081.170254098,-0.0016309629771313894,-0.0016267396508858796,11.436223030090332
2081.220254099,-0.0016284549701026663,-0.0016318553162787363,11.443538665771484
2081.2702541,-0.0016259144770174316,-0.0016369225952434778,11.450989723205566
2081.3202541,-0.0016233723390541854,-0.0016419747962844442,11.458158493041992
2081.370254101,-0.0016207826371328338,-0.001647031931918646,11.465435981750488
2081.420254102,-0.0016181392029466224,-0.0016520844071036811,11.472919464111328
2081.470254103,-0.001615449301340277,-0.0016571356486404071,11.480170249938965
2081.520254103,-0.0016126328822565483,-0.0016621615318507842,11.487570762634277
2081.570254104,-0.0016096970734338356,-0.0016671584928619196,11.495183944702148
2081.620254105,-0.0016066999934167825,-0.0016721533977925402,11.50258731842041
2081.670254106,-0.001603624508163648,-0.0016771576236214946,11.51014518737793
2081.720254106,-0.0016005133842043051,-0.0016821863853445924,11.51793384552002
2081.770254107,-0.001597342496836518,-0.0016872136392753125,11.525506019592285
2081.820254108,-0.0015940856653173796,-0.0016922598091467687,11.533233642578125
